source,source_type,target,target_type,relationship
Catena di Fulmini,ability,D8,unknown,references
Catena di Fulmini,ability,danni magici,unknown,references
Catena di Fulmini,ability,Close Range,unknown,references
Catena di Fulmini,ability,tiro di reazione,unknown,references
Catena di Fulmini,ability,D8,unknown,references
Catena di Fulmini,ability,danni magici,unknown,references
Catena di Fulmini,ability,Range,unknown,references
Cieli che Cadono,ability,Arcana,domain,references
Cieli che Cadono,ability,Magia,unknown,references
Cieli che Cadono,ability,Spellcast Roll,unknown,references
Cieli che Cadono,ability,Long Range,unknown,references
Cieli che Cadono,ability,Stress,unknown,references
Cieli che Cadono,ability,D20,unknown,references
Cieli che Cadono,ability,Stress,unknown,references
Colpire al Suolo,ability,Valore,domain,references
Colpire al Suolo,ability,Abilità,unknown,references
Colpire al Suolo,ability,Speranza,unknown,references
Colpire al Suolo,ability,Forza,unknown,references
Colpire al Suolo,ability,Close Range,unknown,references
Colpire al Suolo,ability,Long Range,unknown,references
Colpire al Suolo,ability,Tiro di Reazione,unknown,references
Colpire al Suolo,ability,D10,unknown,references
Colpito dalla Lama,ability,Lama,domain,references
Colpito dalla Lama,ability,Abilità,unknown,references
Colpito dalla Lama,ability,Lama,domain,references
Colpito dalla Lama,ability,tiri d'attacco,unknown,references
Colpito dalla Lama,ability,soglia di danni severo,unknown,references
Colpo del Mietitore,ability,Lama,domain,references
Colpo del Mietitore,ability,Abilità,unknown,references
Colpo del Mietitore,ability,riposo lungo,unknown,references
Colpo del Mietitore,ability,Speranza,unknown,references
Colpo del Mietitore,ability,tiro d'attacco,unknown,references
Colpo del Mietitore,ability,range,unknown,references
Colpo del Mietitore,ability,Ferita,unknown,references
Colpo di Frantumazione,ability,Ossa,domain,references
Colpo di Frantumazione,ability,Abilità,unknown,references
Colpo di Frantumazione,ability,Speranza,unknown,references
Colpo di Frantumazione,ability,attacco,unknown,references
Colpo di Frantumazione,ability,range,unknown,references
Colpo di Frantumazione,ability,riposo breve,unknown,references
Colpo di Frantumazione,ability,successo,unknown,references
Colpo di Frantumazione,ability,tiro di danni,unknown,references
Colpo di Rottura,ability,Ossa,domain,references
Colpo di Rottura,ability,Abilità,unknown,references
Colpo di Rottura,ability,Stress,unknown,references
Colpo di Rottura,ability,attacco,unknown,references
Colpo di Rottura,ability,D12,unknown,references
Colpo di Sfioramento,ability,Lama,domain,references
Colpo di Sfioramento,ability,Abilità,unknown,references
Colpo di Sfioramento,ability,attacco,unknown,references
Colpo di Sfioramento,ability,Stress,unknown,references
Colpo di Sfioramento,ability,Proficiency,unknown,references
Colpo Guaritore,ability,Splendore,domain,references
Colpo Guaritore,ability,Magia,unknown,references
Colpo Guaritore,ability,Speranza,unknown,references
Colpo Guaritore,ability,Ferita,unknown,references
Colpo Guaritore,ability,Close Range,unknown,references
Colpo Risonante,ability,Valore,domain,references
Colpo Risonante,ability,Abilità,unknown,references
Colpo Risonante,ability,riposo,unknown,references
Colpo Risonante,ability,critico,unknown,references
Colpo Risonante,ability,D4,unknown,references
Colpo,ability,Splendore,domain,references
Colpo,ability,Magia,unknown,references
Colpo,ability,Speranza,unknown,references
Colpo,ability,tiro di danni,unknown,references
Colpo,ability,danni magici,unknown,references
Combattente Versatile,ability,Lama,domain,references
Combattente Versatile,ability,Abilità,unknown,references
Combattente Versatile,ability,caratteristica,unknown,references
Combattente Versatile,ability,stress,unknown,references
Concentrazione Letale,ability,Lama,domain,references
Concentrazione Letale,ability,della,unknown,references
Condividi il Carico,ability,Grazia,domain,references
Condividi il Carico,ability,Magia,unknown,references
Conosci il tuo nemico,ability,Ossa,domain,references
Conosci il tuo nemico,ability,Abilità,unknown,references
ControIncantesimo,ability,Arcana,domain,references
ControIncantesimo,ability,Magia,unknown,references
Controllare,ability,Ossa,domain,references
Controllare,ability,Abilità,unknown,references
Corazza,ability,Valore,domain,references
Corsa verso la Morte,ability,Ossa,domain,references
Corsa verso la Morte,ability,Abilità,unknown,references
Custode delle Rune,ability,Arcana,domain,references
Custode delle Rune,ability,Magia,unknown,references
Discorso Rassicurante,ability,Grazia,domain,references
Discorso Rassicurante,ability,Abilità,unknown,references
Distruttore di Corpi,ability,Valore,domain,references
Distruttore di Corpi,ability,Abilità,unknown,references
Divinazione,ability,Splendore,domain,references
Divinazione,ability,Incantesimo,unknown,references
Dominio Vegetale,ability,Saggio,domain,references
Dominio Vegetale,ability,del,unknown,references
Eclissi,ability,Mezzanotte,unknown,references
Eclissi,ability,della,unknown,references
Entusiasmo di Massa,ability,Grazia,domain,references
Entusiasmo di Massa,ability,Magia,unknown,references
Equidi Evocati,ability,Saggio,domain,references
Equidi Evocati,ability,del,unknown,references
Esperto di Furtività,ability,Mezzanotte,unknown,references
Esperto di Furtività,ability,Abilità,unknown,references
Esplosione Ammantata,ability,Arcana,domain,references
Esplosione Ammantata,ability,Incantesimo,unknown,references
Esplosione di Conservazione,ability,Arcana,domain,references
Esplosione di Conservazione,ability,Magia,unknown,references
Estasi,ability,Grazia,domain,references
Estasi,ability,Magia,unknown,references
Evoca Sciame,ability,Saggio,domain,references
Evoca Sciame,ability,del,unknown,references
Famiglio della Natura,ability,Saggio,domain,references
Famiglio della Natura,ability,del,unknown,references
Famoso,ability,Grazia,domain,references
Ferocia,ability,Ossa,domain,references
Ferocia,ability,Abilità,unknown,references
Forma Materiale,ability,Splendore,domain,references
Forma Materiale,ability,Incantesimo,unknown,references
Fortezza Selvaggia,ability,Saggio,domain,references
Fortezza Selvaggia,ability,del,unknown,references
Forza della Natura,ability,Saggio,domain,references
Forza della Natura,ability,del,unknown,references
Frenesia,ability,Lama,domain,references
Frenesia,ability,Abilità,unknown,references
Furia Crescente,ability,Lama,domain,references
Furia Crescente,ability,della,unknown,references
Fusto Maestoso,ability,Saggio,domain,references
Fusto Maestoso,ability,del,unknown,references
Glifo dell'Oscurità,ability,Mezzanotte,unknown,references
Glifo dell'Oscurità,ability,Magia,unknown,references
Grido di Battaglia,ability,Lama,domain,references
Grido di Battaglia,ability,Abilità,unknown,references
Guida con l'Esempio,ability,Valore,domain,references
Guida con l'Esempio,ability,Abilità,unknown,references
Imitatore,ability,Grazia,domain,references
Impulso Selvaggio,ability,Saggio,domain,references
Impulso Selvaggio,ability,del,unknown,references
Inevitabile,ability,Valore,domain,references
Inevitabile,ability,Abilità,unknown,references
Infrangibile,ability,Valore,domain,references
Infrangibile,ability,Abilità,unknown,references
Intoccabile,ability,Ossa,domain,references
Intoccabile,ability,Abilità,unknown,references
Intrico Violento,ability,Saggio,domain,references
Intrico Violento,ability,del,unknown,references
Invisibilità,ability,Grazia,domain,references
Invisibilità,ability,Magia,unknown,references
Ispirazione Critica,ability,Valore,domain,references
Ispirazione Critica,ability,Abilità,unknown,references
Legame dell'Ombra,ability,Mezzanotte,unknown,references
Legame dell'Ombra,ability,Incantesimo,unknown,references
Legame di un Soldato,ability,Lama,domain,references
Legame di un Soldato,ability,Abilità,unknown,references
Libera il Caos,ability,Arcana,domain,references
Libera il Caos,ability,Magia,unknown,references
Libro di Ava,ability,Codice,domain,references
Libro di Ava,ability,Grimorio,unknown,references
Libro di Exota,ability,Codice,domain,references
Libro di Exota,ability,Grimorio,unknown,references
Libro di Grynn,ability,Codice,domain,references
Libro di Grynn,ability,Grimorio,unknown,references
Libro di Homet,ability,Codice,domain,references
Libro di Homet,ability,Grimorio,unknown,references
Libro di Illiat,ability,Codice,domain,references
Libro di Illiat,ability,Grimorio,unknown,references
Libro di Korvax,ability,Codice,domain,references
Libro di Korvax,ability,Grimorio,unknown,references
Libro di Norai,ability,Codice,domain,references
Libro di Norai,ability,Grimorio,unknown,references
Libro di Ronin,ability,Codice,domain,references
Libro di Ronin,ability,Grimorio,unknown,references
Libro di Sitil,ability,Codice,domain,references
Libro di Sitil,ability,Grimorio,unknown,references
Libro di Tyfar,ability,Codice,domain,references
Libro di Tyfar,ability,Grimorio,unknown,references
Libro di Vagras,ability,Codice,domain,references
Libro di Vagras,ability,Grimorio,unknown,references
Libro di Vyola,ability,Codice,domain,references
Libro di Vyola,ability,Grimorio,unknown,references
Libro di Yarrow,ability,Codice,domain,references
Libro di Yarrow,ability,Grimorio,unknown,references
Lingua della Natura,ability,Saggio,domain,references
Lingua della Natura,ability,del,unknown,references
Maestro dell'Arte,ability,Grazia,domain,references
Maestro dell'Arte,ability,Abilità,unknown,references
Mai Sopraffatto,ability,Grazia,domain,references
Mai Sopraffatto,ability,Abilità,unknown,references
Mani Curatrici,ability,Splendore,domain,references
Mani Curatrici,ability,Incantesimo,unknown,references
Manovre Agili,ability,Ossa,domain,references
Manovre Agili,ability,delle,unknown,references
Mischia,ability,Lama,domain,references
Mischia,ability,Abilità,unknown,references
Morsa Mortale,ability,Saggio,domain,references
Morsa Mortale,ability,del,unknown,references
Mossa Caratteristica,ability,Ossa,domain,references
Mossa Caratteristica,ability,Abilità,unknown,references
Mostro da Battaglia,ability,Lama,domain,references
Mostro da Battaglia,ability,Abilità,unknown,references
Muro Manifesto,ability,Codice,domain,references
Muro Manifesto,ability,Incantesimo,unknown,references
Non Abbastanza Buono,ability,Lama,domain,references
Non Dire Mai Bugie,ability,Grazia,domain,references
Non Dire Mai Bugie,ability,Magia,unknown,references
Occhio Fluttuante,ability,Arcana,domain,references
Occhio Fluttuante,ability,Magia,unknown,references
Onda di Disintegrazione,ability,Codice,domain,references
Onda di Disintegrazione,ability,Spell,unknown,references
Ossa e Pelle,ability,Valore,domain,references
Parole d'Ispirazione,ability,Grazia,domain,references
Parole d'Ispirazione,ability,Abilità,unknown,references
Parole di Discordia,ability,Grazia,domain,references
Parole di Discordia,ability,della,unknown,references
Passo Rapido,ability,Ossa,domain,references
Passo Rapido,ability,Abilità,unknown,references
Pelle di Spine,ability,Saggio,domain,references
Pelle di Spine,ability,del,unknown,references
PiantaGrane,ability,Grazia,domain,references
Piena Ondata,ability,Valore,domain,references
Piena Ondata,ability,Abilità,unknown,references
Pioggia di Lame,ability,Mezzanotte,unknown,references
Pioggia di Lame,ability,della,unknown,references
Potenziamento,ability,Ossa,domain,references
Potenziamento,ability,Abilità,unknown,references
Precisione Crudele,ability,Ossa,domain,references
Precisione Crudele,ability,Abilità,unknown,references
Premonizione,ability,Arcana,domain,references
Premonizione,ability,Magia,unknown,references
Prendi e Tira,ability,mezzanotte,unknown,references
Prendi e Tira,ability,della,unknown,references
Presa alla Gola,ability,Mezzanotte,unknown,references
Presa alla Gola,ability,Abilità,unknown,references
Presa Cinerea,ability,Arcana,domain,references
Presa Cinerea,ability,Magia,unknown,references
Presenza Audace,ability,Valore,domain,references
Presenza Audace,ability,Abilità,unknown,references
Proiettile Corrosivo,ability,Saggio,domain,references
Proiettile Corrosivo,ability,del,unknown,references
Proiettile di Luce,ability,Splendore,domain,references
Proiettile di Luce,ability,Incantesimo,unknown,references
Proiezione Astrale,ability,Grazia,domain,references
Proiezione Astrale,ability,Magia,unknown,references
Proiezione Sensoriale,ability,Arcana,domain,references
Proiezione Sensoriale,ability,Magia,unknown,references
Provocazione,ability,Valore,domain,references
Provocazione,ability,Abilità,unknown,references
Raccoglitore,ability,Saggio,domain,references
Raccoglitore,ability,del,unknown,references
Rafforzamento,ability,Ossa,domain,references
Rafforzamento,ability,Abilità,unknown,references
Rafforzato in Battaglia,ability,Lama,domain,references
Rafforzato in Battaglia,ability,Abilità,unknown,references
Raggio Salvifico,ability,Splendore,domain,references
Raggio Salvifico,ability,Incantesimo,unknown,references
Rassicurazione,ability,Splendore,domain,references
Rassicurazione,ability,Abilità,unknown,references
Recupero,ability,Ossa,domain,references
Recupero,ability,Abilità,unknown,references
Rialzati,ability,Lama,domain,references
Rialzati,ability,Abilità,unknown,references
Ridirezione,ability,Ossa,domain,references
Ridirezione,ability,Abilità,unknown,references
Riflesso Arcano,ability,Arcana,domain,references
Riflesso Arcano,ability,Magia,unknown,references
Rifugio Sicuro,ability,Codice,domain,references
Rifugio Sicuro,ability,Spell,unknown,references
Rinvigorimento,ability,Splendore,domain,references
Rinvigorimento,ability,Incantesimo,unknown,references
Ripetizione,ability,Grazia,domain,references
Ripetizione,ability,Magia,unknown,references
Risorgi,ability,Valore,domain,references
Risorgi,ability,Abilità,unknown,references
Risposta Rapida,ability,Ossa,domain,references
Risposta Rapida,ability,Abilità,unknown,references
Ristoro,ability,Splendore,domain,references
Ristoro,ability,Incantesimo,unknown,references
Risurrezione,ability,Splendore,domain,references
Risurrezione,ability,Incantesimo,unknown,references
Ritirata Fantasma,ability,Mezzanotte,unknown,references
Ritirata Fantasma,ability,della,unknown,references
Sangue e Gloria,ability,Lama,domain,references
Sangue e Gloria,ability,Abilità,unknown,references
Santuario della Selva,ability,Saggio,domain,references
Santuario della Selva,ability,Abilità,unknown,references
Santuario della Selva,ability,Saggio,domain,references
Santuario della Selva,ability,Saggio,domain,references
Scavatore di Pensieri,ability,Grazia,domain,references
Scavatore di Pensieri,ability,Magia,unknown,references
Schivata Elusiva,ability,Mezzanotte,unknown,references
Schivata Elusiva,ability,Magia,unknown,references
Scudo d'Aura,ability,Splendore,domain,references
Scudo d'Aura,ability,Incantesimo,unknown,references
Scudo di Supporto,ability,Valore,domain,references
Scudo di Supporto,ability,Abilità,unknown,references
Scuotiti,ability,Valore,domain,references
Scuotiti,ability,Abilità,unknown,references
Secondo Respiro,ability,Splendore,domain,references
Secondo Respiro,ability,Abilità,unknown,references
Sigillo di Ritorsione,ability,Codice,domain,references
Sigillo di Ritorsione,ability,Incantesimo,unknown,references
Silenzio,ability,Mezzanotte,unknown,references
Silenzio,ability,della,unknown,references
Silenzio,ability,Silenzio,ability,references
Sono Il Tuo Scudo,ability,Valore,domain,references
Sono Il Tuo Scudo,ability,Abilità,unknown,references
Sparizione,ability,Arcana,domain,references
Sparizione,ability,Magia,unknown,references
Spettro del Buio,ability,Mezzanotte,unknown,references
Spettro del Buio,ability,Magia,unknown,references
Spinta Forzata,ability,Valore,domain,references
Spinta Forzata,ability,Abilità,unknown,references
Spiritelli della Foresta,ability,Saggio,domain,references
Spiritelli della Foresta,ability,del,unknown,references
Spirito di Mezzanotte,ability,Mezzanotte,unknown,references
Spirito di Mezzanotte,ability,Magia,unknown,references
Splendida Luce Solare,ability,Splendore,domain,references
Splendida Luce Solare,ability,Magia,unknown,references
Sul Limite,ability,Ossa,domain,references
Sul Limite,ability,Abilità,unknown,references
Sussurri Oscuri,ability,Mezzanotte,unknown,references
Sussurri Oscuri,ability,Magia,unknown,references
Tassa del Crepuscolo,ability,MezzaNotte,domain,references
Tattico,ability,Ossa,domain,references
Tattico,ability,Abilità,unknown,references
Telecinesi,ability,Arcana,domain,references
Telecinesi,ability,Magia,unknown,references
Teletrasporto,ability,Codice,domain,references
Teletrasporto,ability,Spell,unknown,references
Tempesta,ability,Saggio,domain,references
Tempesta,ability,del,unknown,references
Terremoto,ability,Arcana,domain,references
Terremoto,ability,Magia,unknown,references
Terrore della Notte,ability,Mezzanotte,unknown,references
Terrore della Notte,ability,Magia,unknown,references
Tieni la Linea,ability,Valore,domain,references
Tieni la Linea,ability,Abilità,unknown,references
Toccando l'Osso,ability,Ossa,domain,references
Toccando l'Osso,ability,Abilità,unknown,references
Toccato dal Codice,ability,Codice,domain,references
Toccato dal Codice,ability,del,unknown,references
Toccato dal Valore,ability,Valore,domain,references
Toccato dal Valore,ability,Abilità,unknown,references
Toccato dall'Arcano,ability,Arcana,domain,references
Toccato dall'Arcano,ability,Abilità,unknown,references
Toccato dalla Mezzanotte,ability,Mezzanotte,unknown,references
Toccato dalla Mezzanotte,ability,della,unknown,references
Toccato dalla Mezzanotte,ability,Mezzanotte,unknown,references
Tocco del Saggio,ability,Saggio,domain,references
Tocco del Saggio,ability,del,unknown,references
Tocco della Grazia,ability,Grazia,domain,references
Tocco della Grazia,ability,Abilità,unknown,references
Tocco dello Splendore,ability,Splendore,domain,references
Tocco dello Splendore,ability,Abilità,unknown,references
Tocco Riparatore,ability,Splendore,domain,references
Tocco Riparatore,ability,Incantesimo,unknown,references
Tracciatore Dotato,ability,Saggio,domain,references
Tracciatore Dotato,ability,del,unknown,references
Travestimento di Massa,ability,Mezzanotte,unknown,references
Travestimento di Massa,ability,Spell,unknown,references
Travestimento Misterioso,ability,Mezzanotte,unknown,references
Travestimento Misterioso,ability,Incantesimo,unknown,references
Ultime Parole,ability,Splendore,domain,references
Ultime Parole,ability,Incantesimo,unknown,references
Unione Trascendente,ability,Codice,domain,references
Unione Trascendente,ability,Spell,unknown,references
Vantaggio del Campione,ability,Lama,domain,references
Vantaggio del Campione,ability,della,unknown,references
Vedo Che Arriva,ability,Ossa,domain,references
Vedo Che Arriva,ability,Abilità,unknown,references
Velo Ipnotico,ability,Grazia,domain,references
Velo Ipnotico,ability,Magia,unknown,references
Velo Notturno,ability,Mezzanotte,unknown,references
Velo Notturno,ability,Magia,unknown,references
Vita Protetta,ability,Splendore,domain,references
Vita Protetta,ability,Incantesimo,unknown,references
Vitalità,ability,Lama,domain,references
Vitalità,ability,Abilità,unknown,references
Voce della Ragione,ability,Splendore,domain,references
Voce della Ragione,ability,Abilità,unknown,references
Volo,ability,Arcana,domain,references
Volo,ability,Magia,unknown,references
Vortice,ability,Lama,domain,references
Vortice,ability,Abilità,unknown,references
Zona di Protezione,ability,Splendore,domain,references
Zona di Protezione,ability,Magia,unknown,references
Clank,ancestry,clank_pic.png,unknown,references
Drakona,ancestry,drakona_pic.png,unknown,references
Elfi,ancestry,elfi_pic.png,unknown,references
Faerie,ancestry,faerie_pic.png,unknown,references
Fauni,ancestry,fauno_pic.png,unknown,references
Firbolg,ancestry,firbolg_pic.png,unknown,references
Fungril,ancestry,fungril_pic.png,unknown,references
Galapa,ancestry,galapa_pic.png,unknown,references
Giganti,ancestry,giganti_pic.png,unknown,references
Goblin,ancestry,goblin_pic.png,unknown,references
Halfling,ancestry,halfling_pic.png,unknown,references
Infernis,ancestry,infernis_pic.png,unknown,references
Karevi,ancestry,karevi_pic.png,unknown,references
Katari,ancestry,katari_pic.png,unknown,references
Klorss,ancestry,klorss_pic.png,unknown,references
Nani,ancestry,nani_pic.png,unknown,references
Nuno,ancestry,nuno_pic.png,unknown,references
Orchi,ancestry,orchi_pic.png,unknown,references
Ribbet,ancestry,ribbet_pic.png,unknown,references
Simiah,ancestry,simiah_pic.png,unknown,references
Umani,ancestry,umani_pic.png,unknown,references
Urakian,ancestry,urakian_pic.png,unknown,references
Wiloi,ancestry,wiloi_pic.png,unknown,references
Bard,class,Grazia,domain,references
Bard,class,Codice,domain,references
Bard,class,Trovatore,unknown,references
Bard,class,Paroliere,unknown,references
Druid,class,Agile Scout,beast_form,references
Druid,class,Household Friend,beast_form,references
Druid,class,Nimble Grazer,beast_form,references
Druid,class,Pack Predator,beast_form,references
Druid,class,Aquatic Scout,beast_form,references
Druid,class,Stalking Arachnid,beast_form,references
Druid,class,Armored Sentry,beast_form,references
Druid,class,Powerful Beast,beast_form,references
Druid,class,Mighty Strider,beast_form,references
Druid,class,Striking Serpent,beast_form,references
Druid,class,Pouncing Predator,beast_form,references
Druid,class,Winged Beast,beast_form,references
Druid,class,Massive Behemoth,beast_form,references
Druid,class,Terrible Lizard,beast_form,references
Druid,class,Mythic Aerial Hunter,beast_form,references
Druid,class,Epic Aquatic Beast,beast_form,references
Druid,class,Mythic Beast,beast_form,references
Druid,class,[Mythic Hybrid,unknown,references
Wizard,class,Codice,domain,references
Wizard,class,Splendore,domain,references
Warlock,class,Grazia,domain,references
Warlock,class,Dread,unknown,references
Warlock,class,Scepter,weapon,references
Warlock,class,Leather Armor,armor,references
Warlock,class,Speranza,unknown,references
Warlock,class,Favore,unknown,references
Warlock,class,Pact of the Endless,unknown,references
Warlock,class,Pact of the Wrathful,unknown,references
Witch,class,Saggio,domain,references
Witch,class,Dread,unknown,references
Witch,class,Scepter,weapon,references
Witch,class,Leather Armor,armor,references
Witch,class,Speranza,unknown,references
Witch,class,Favore,unknown,references
Witch,class,Hedge,unknown,references
Witch,class,Moon,unknown,references
Agan,npc,agan_pic.png,unknown,references
Agan,npc,Namass'rya,npc,references
An'Rao IV,npc,an'rao_pic.png,unknown,references
An'Rao IV,npc,Impero delle Terre Nascoste,location,references
An'Rao IV,npc,karevi,unknown,references
An'Rao IV,npc,Garod,deity_or_faction,references
An'Rao IV,npc,Ziria,npc,references
An'Rao IV,npc,karevi,unknown,references
An'Rao IV,npc,Neir,location,references
An'Rao IV,npc,Garod,deity_or_faction,references
Annie Rose-Robe,npc,annie_rose_robe_pic.png,unknown,references
Annie Rose-Robe,npc,halfling,unknown,references
Annie Rose-Robe,npc,halfling,unknown,references
Annie Rose-Robe,npc,Milford,location,references
Annie Rose-Robe,npc,halfling,unknown,references
Annie Rose-Robe,npc,Darkflame,unknown,references
Annie Rose-Robe,npc,Milford,location,references
Annie Rose-Robe,npc,Aran,unknown,references
Annie Rose-Robe,npc,Tenebris,deity_or_faction,references
Annie Rose-Robe,npc,Pianure di Xanesh,location,references
Annie Rose-Robe,npc,Hulbert,npc,references
Axrul II De Vaars,npc,Pasted image 20260712154847.png,unknown,references
Axrul II De Vaars,npc,Gundazar,location,references
Axrul II De Vaars,npc,Desea,npc,references
Axrul II De Vaars,npc,Gundazar,location,references
Axrul II De Vaars,npc,Mendulia's Rock,location,references
Axrul II De Vaars,npc,Valli dei Giganti,location,references
Axrul II De Vaars,npc,Gundazar,location,references
Axrul II De Vaars,npc,Gundazar,location,references
Axrul II De Vaars,npc,Desea,npc,references
Axrul II De Vaars,npc,Desea,npc,references
Axrul II De Vaars,npc,Gundazar,location,references
Axrul II De Vaars,npc,Gundazar,location,references
Axrul II De Vaars,npc,Desea,npc,references
Bruin Ashcroft,npc,Pasted image 20260712155004.png,unknown,references
Bruin Ashcroft,npc,Baia di Redoro,location,references
Bruin Ashcroft,npc,Mendulia's Rock,location,references
Bruin Ashcroft,npc,Compagnia del Gonfalone Azzurro,unknown,references
Bruin Ashcroft,npc,Magocrazia di Nü,location,references
Bruin Ashcroft,npc,Impero delle Terre Nascoste,location,references
Bruin Ashcroft,npc,Petralta,location,references
Bruin Ashcroft,npc,Baia di Redoro,location,references
Bruin Ashcroft,npc,Dominio delle Trame,location,references
Bruin Ashcroft,npc,Ducato di Öuin,location,references
Buhragath,npc,Nuzagaal,deity_or_faction,references
Buhragath,npc,Valli dei Giganti,location,references
Desea,npc,Pasted image 20260712154736.png,unknown,references
Desea,npc,Forte Arundex,location,references
Desea,npc,Axrul II De Vaars,npc,references
Desea,npc,Axrul II De Vaars,npc,references
Doerun Eldobeth,npc,Pahr,location,references
Doerun Eldobeth,npc,Selva Infestata di Mysteria,location,references
Doerun Eldobeth,npc,klorss,unknown,references
Doerun Eldobeth,npc,Selva Infestata di Mysteria,location,references
Doerun Eldobeth,npc,Selva Infestata di Mysteria,location,references
Doerun Eldobeth,npc,Fadranstaff,deity_or_faction,references
Doerun Eldobeth,npc,Selva Infestata di Mysteria,location,references
Efneriom,npc,Gundazar,location,references
Efneriom,npc,Gundazar,location,references
Efneriom,npc,Neir,location,references
Efneriom,npc,Gundazar,location,references
Efneriom,npc,Gundazar,location,references
Efneriom,npc,Laon,deity_or_faction,references
Efneriom,npc,Gundazar,location,references
Efneriom,npc,Gundazar,location,references
Efneriom,npc,Desea,npc,references
Efneriom,npc,Neir,location,references
Fahrn,npc,Gundazar,location,references
Fahrn,npc,Aman'Raith,location,references
Fahrn,npc,Gundazar,location,references
Fahrn,npc,Aman'Raith,location,references
Hedd,npc,Mendulia's Rock,location,references
Hedd,npc,halfling,unknown,references
Hedd,npc,nani,unknown,references
Hedd,npc,Laon,deity_or_faction,references
Horus,npc,urakian,unknown,references
Horus,npc,Neir,location,references
Horus,npc,Cenere di Lanie,location,references
Horus,npc,urakian,unknown,references
Horus,npc,Neir,location,references
Horus,npc,Ducato di Öuin,location,references
Horus,npc,Distese Nuvolose di Aej'Nagrizzt,location,references
Horus,npc,urakian,unknown,references
Horus,npc,karevi,unknown,references
Horus,npc,urakian,unknown,references
Horus,npc,urakian,unknown,references
Horus,npc,Distese Nuvolose di Aej'Nagrizzt,location,references
Hulbert,npc,Tenebris,deity_or_faction,references
Korath,npc,Verde Foresta,location,references
Korath,npc,karevi,unknown,references
M'oraoork,npc,Pasted image 20260713162553.png,unknown,references
M'oraoork,npc,Garod,deity_or_faction,references
M'oraoork,npc,Gloriosa Ezakran,location,references
M'oraoork,npc,Garod,deity_or_faction,references
M'oraoork,npc,An'Rao IV,npc,references
M'oraoork,npc,Gloriosa Ezakran,location,references
M'oraoork,npc,Neir,location,references
M'oraoork,npc,Impero delle Terre Nascoste,location,references
Najestarr,npc,Pasted image 20260711022753.png,unknown,references
Najestarr,npc,wiloi,unknown,references
Najestarr,npc,Nelen Deseziath,npc,references
Namass'rya,npc,namass'rya_pic.png,unknown,references
Namass'rya,npc,Gundazar,location,references
Namass'rya,npc,klorss,unknown,references
Nelen Deseziath,npc,nelen_pic.png,unknown,references
Nelen Deseziath,npc,Azkabel,location,references
Nelen Deseziath,npc,Neir,location,references
Nelen Deseziath,npc,Lanie,deity_or_faction,references
Nelen Deseziath,npc,Neir,location,references
Nelen Deseziath,npc,wiloi,unknown,references
Nelen Deseziath,npc,Neir,location,references
Orgnornor,npc,Forte Arundex,location,references
Orgnornor,npc,Forte Arundex,location,references
Rakilia,npc,Oasi di Zey,location,references
Rakilia,npc,Oasi di Zey,location,references
Rakilia,npc,Cenere di Lanie,location,references
Rakilia,npc,urakian,unknown,references
Rakilia,npc,karevi,unknown,references
Rakilia,npc,karevi,unknown,references
Rakilia,npc,Manor,location,references
Rakilia,npc,urakian,unknown,references
Rakilia,npc,Città delle Trame,location,references
Rakilia,npc,urakian,unknown,references
Renetzia,npc,Karevi,ancestry,references
Renetzia,npc,karevi,unknown,references
Renetzia,npc,Petralta,location,references
Renetzia,npc,karevi,unknown,references
Renetzia,npc,Kkyrlamny,location,references
Rihko,npc,Verde Foresta,location,references
Sagister,npc,Oasi di Zey,location,references
Ziria,npc,An'Rao IV,npc,references
Ziria,npc,Garod,deity_or_faction,references
Ziria,npc,Garod,deity_or_faction,references
Ziria,npc,Ziria,npc,references
Ziria,npc,karevi,unknown,references
Ziria,npc,Garod,deity_or_faction,references
Ziria,npc,M'oraoork,npc,references
Ziria,npc,An'Rao IV,npc,references
Ziria,npc,Neir,location,references
Ziria,npc,An'Rao IV,npc,references
