source,target,relationship
Scudo d'Aura,Splendore,wiki_link
Scudo d'Aura,Incantesimo,wiki_link
Scudo di Supporto,Valore,wiki_link
Scudo di Supporto,Abilità,wiki_link
Scuotiti,Valore,wiki_link
Scuotiti,Abilità,wiki_link
Secondo Respiro,Splendore,wiki_link
Secondo Respiro,Abilità,wiki_link
Sigillo di Ritorsione,Codice,wiki_link
Sigillo di Ritorsione,Incantesimo,wiki_link
Silenzio,Mezzanotte,wiki_link
Silenzio,della,wiki_link
Silenzio,Silenzio,wiki_link
Sono Il Tuo Scudo,Valore,wiki_link
Sono Il Tuo Scudo,Abilità,wiki_link
Sparizione,Arcana,wiki_link
Sparizione,Magia,wiki_link
Spettro del Buio,Mezzanotte,wiki_link
Spettro del Buio,Magia,wiki_link
Spinta Forzata,Valore,wiki_link
Spinta Forzata,Abilità,wiki_link
Spiritelli della Foresta,Saggio,wiki_link
Spiritelli della Foresta,del,wiki_link
Spirito di Mezzanotte,Mezzanotte,wiki_link
Spirito di Mezzanotte,Magia,wiki_link
Splendida Luce Solare,Splendore,wiki_link
Splendida Luce Solare,Magia,wiki_link
Sul Limite,Ossa,wiki_link
Sul Limite,Abilità,wiki_link
Sussurri Oscuri,Mezzanotte,wiki_link
Sussurri Oscuri,Magia,wiki_link
Tassa del Crepuscolo,MezzaNotte,wiki_link
Tattico,Ossa,wiki_link
Tattico,Abilità,wiki_link
Telecinesi,Arcana,wiki_link
Telecinesi,Magia,wiki_link
Teletrasporto,Codice,wiki_link
Teletrasporto,Spell,wiki_link
Tempesta,Saggio,wiki_link
Tempesta,del,wiki_link
Terremoto,Arcana,wiki_link
Terremoto,Magia,wiki_link
Terrore della Notte,Mezzanotte,wiki_link
Terrore della Notte,Magia,wiki_link
Tieni la Linea,Valore,wiki_link
Tieni la Linea,Abilità,wiki_link
Toccando l'Osso,Ossa,wiki_link
Toccando l'Osso,Abilità,wiki_link
Toccato dal Codice,Codice,wiki_link
Toccato dal Codice,del,wiki_link
Toccato dal Valore,Valore,wiki_link
Toccato dal Valore,Abilità,wiki_link
Toccato dall'Arcano,Arcana,wiki_link
Toccato dall'Arcano,Abilità,wiki_link
Toccato dalla Mezzanotte,Mezzanotte,wiki_link
Toccato dalla Mezzanotte,della,wiki_link
Toccato dalla Mezzanotte,Mezzanotte,wiki_link
Tocco del Saggio,Saggio,wiki_link
Tocco del Saggio,del,wiki_link
Tocco della Grazia,Grazia,wiki_link
Tocco della Grazia,Abilità,wiki_link
Tocco dello Splendore,Splendore,wiki_link
Tocco dello Splendore,Abilità,wiki_link
Tocco Riparatore,Splendore,wiki_link
Tocco Riparatore,Incantesimo,wiki_link
Tracciatore Dotato,Saggio,wiki_link
Tracciatore Dotato,del,wiki_link
Travestimento di Massa,Mezzanotte,wiki_link
Travestimento di Massa,Spell,wiki_link
Travestimento Misterioso,Mezzanotte,wiki_link
Travestimento Misterioso,Incantesimo,wiki_link
Ultime Parole,Splendore,wiki_link
Ultime Parole,Incantesimo,wiki_link
Unione Trascendente,Codice,wiki_link
Unione Trascendente,Spell,wiki_link
Vantaggio del Campione,Lama,wiki_link
Vantaggio del Campione,della,wiki_link
Vedo Che Arriva,Ossa,wiki_link
Vedo Che Arriva,Abilità,wiki_link
Velo Ipnotico,Grazia,wiki_link
Velo Ipnotico,Magia,wiki_link
Velo Notturno,Mezzanotte,wiki_link
Velo Notturno,Magia,wiki_link
Vita Protetta,Splendore,wiki_link
Vita Protetta,Incantesimo,wiki_link
Vitalità,Lama,wiki_link
Vitalità,Abilità,wiki_link
Voce della Ragione,Splendore,wiki_link
Voce della Ragione,Abilità,wiki_link
Volo,Arcana,wiki_link
Volo,Magia,wiki_link
Vortice,Lama,wiki_link
Vortice,Abilità,wiki_link
Zona di Protezione,Splendore,wiki_link
Zona di Protezione,Magia,wiki_link
Clank,clank_pic.png,wiki_link
Drakona,drakona_pic.png,wiki_link
Elfi,elfi_pic.png,wiki_link
Faerie,faerie_pic.png,wiki_link
Fauni,fauno_pic.png,wiki_link
Firbolg,firbolg_pic.png,wiki_link
Fungril,fungril_pic.png,wiki_link
Galapa,galapa_pic.png,wiki_link
Giganti,giganti_pic.png,wiki_link
Goblin,goblin_pic.png,wiki_link
Halfling,halfling_pic.png,wiki_link
Infernis,infernis_pic.png,wiki_link
Karevi,karevi_pic.png,wiki_link
Katari,katari_pic.png,wiki_link
Klorss,klorss_pic.png,wiki_link
Nani,nani_pic.png,wiki_link
Nuno,nuno_pic.png,wiki_link
Orchi,orchi_pic.png,wiki_link
Ribbet,ribbet_pic.png,wiki_link
Simiah,simiah_pic.png,wiki_link
Umani,umani_pic.png,wiki_link
Urakian,urakian_pic.png,wiki_link
Wiloi,wiloi_pic.png,wiki_link
Bard,Grazia,wiki_link
Bard,Codice,wiki_link
Bard,Trovatore,wiki_link
Bard,Paroliere,wiki_link
Druid,Agile Scout,wiki_link
Druid,Household Friend,wiki_link
Druid,Nimble Grazer,wiki_link
Druid,Pack Predator,wiki_link
Druid,Aquatic Scout,wiki_link
Druid,Stalking Arachnid,wiki_link
Druid,Armored Sentry,wiki_link
Druid,Powerful Beast,wiki_link
Druid,Mighty Strider,wiki_link
Druid,Striking Serpent,wiki_link
Druid,Pouncing Predator,wiki_link
Druid,Winged Beast,wiki_link
Druid,Massive Behemoth,wiki_link
Druid,Terrible Lizard,wiki_link
Druid,Mythic Aerial Hunter,wiki_link
Druid,Epic Aquatic Beast,wiki_link
Druid,Mythic Beast,wiki_link
Druid,[Mythic Hybrid,wiki_link
Wizard,Codice,wiki_link
Wizard,Splendore,wiki_link
Warlock,Grazia,wiki_link
Warlock,Dread,wiki_link
Warlock,Scepter,wiki_link
Warlock,Leather Armor,wiki_link
Warlock,Speranza,wiki_link
Warlock,Favore,wiki_link
Warlock,Pact of the Endless,wiki_link
Warlock,Pact of the Wrathful,wiki_link
Witch,Saggio,wiki_link
Witch,Dread,wiki_link
Witch,Scepter,wiki_link
Witch,Leather Armor,wiki_link
Witch,Speranza,wiki_link
Witch,Favore,wiki_link
Witch,Hedge,wiki_link
Witch,Moon,wiki_link
Agan,agan_pic.png,wiki_link
Agan,Namass'rya,wiki_link
An'Rao IV,an'rao_pic.png,wiki_link
An'Rao IV,Impero delle Terre Nascoste,wiki_link
An'Rao IV,karevi,wiki_link
An'Rao IV,Garod,wiki_link
An'Rao IV,Ziria,wiki_link
An'Rao IV,karevi,wiki_link
An'Rao IV,Neir,wiki_link
An'Rao IV,Garod,wiki_link
Annie Rose-Robe,annie_rose_robe_pic.png,wiki_link
Annie Rose-Robe,halfling,wiki_link
Annie Rose-Robe,halfling,wiki_link
Annie Rose-Robe,Milford,wiki_link
Annie Rose-Robe,halfling,wiki_link
Annie Rose-Robe,Darkflame,wiki_link
Annie Rose-Robe,Milford,wiki_link
Annie Rose-Robe,Aran,wiki_link
Annie Rose-Robe,Tenebris,wiki_link
Annie Rose-Robe,Pianure di Xanesh,wiki_link
Annie Rose-Robe,Hulbert,wiki_link
Axrul II De Vaars,Pasted image 20260712154847.png,wiki_link
Axrul II De Vaars,Gundazar,wiki_link
Axrul II De Vaars,Desea,wiki_link
Axrul II De Vaars,Gundazar,wiki_link
Axrul II De Vaars,Mendulia's Rock,wiki_link
Axrul II De Vaars,Valli dei Giganti,wiki_link
Axrul II De Vaars,Gundazar,wiki_link
Axrul II De Vaars,Gundazar,wiki_link
Axrul II De Vaars,Desea,wiki_link
Axrul II De Vaars,Desea,wiki_link
Axrul II De Vaars,Gundazar,wiki_link
Axrul II De Vaars,Gundazar,wiki_link
Axrul II De Vaars,Desea,wiki_link
Bruin Ashcroft,Pasted image 20260712155004.png,wiki_link
Bruin Ashcroft,Baia di Redoro,wiki_link
Bruin Ashcroft,Mendulia's Rock,wiki_link
Bruin Ashcroft,Compagnia del Gonfalone Azzurro,wiki_link
Bruin Ashcroft,Magocrazia di Nü,wiki_link
Bruin Ashcroft,Impero delle Terre Nascoste,wiki_link
Bruin Ashcroft,Petralta,wiki_link
Bruin Ashcroft,Baia di Redoro,wiki_link
Bruin Ashcroft,Dominio delle Trame,wiki_link
Bruin Ashcroft,Ducato di Öuin,wiki_link
Buhragath,Nuzagaal,wiki_link
Buhragath,Valli dei Giganti,wiki_link
Desea,Pasted image 20260712154736.png,wiki_link
Desea,Forte Arundex,wiki_link
Desea,Axrul II De Vaars,wiki_link
Desea,Axrul II De Vaars,wiki_link
Doerun Eldobeth,Pahr,wiki_link
Doerun Eldobeth,Selva Infestata di Mysteria,wiki_link
Doerun Eldobeth,klorss,wiki_link
Doerun Eldobeth,Selva Infestata di Mysteria,wiki_link
Doerun Eldobeth,Selva Infestata di Mysteria,wiki_link
Doerun Eldobeth,Fadranstaff,wiki_link
Doerun Eldobeth,Selva Infestata di Mysteria,wiki_link
Efneriom,Gundazar,wiki_link
Efneriom,Gundazar,wiki_link
Efneriom,Neir,wiki_link
Efneriom,Gundazar,wiki_link
Efneriom,Gundazar,wiki_link
Efneriom,Laon,wiki_link
Efneriom,Gundazar,wiki_link
Efneriom,Gundazar,wiki_link
Efneriom,Desea,wiki_link
Efneriom,Neir,wiki_link
Fahrn,Gundazar,wiki_link
Fahrn,Aman'Raith,wiki_link
Fahrn,Gundazar,wiki_link
Fahrn,Aman'Raith,wiki_link
Hedd,Mendulia's Rock,wiki_link
Hedd,halfling,wiki_link
Hedd,nani,wiki_link
Hedd,Laon,wiki_link
Horus,urakian,wiki_link
Horus,Neir,wiki_link
Horus,Cenere di Lanie,wiki_link
Horus,urakian,wiki_link
Horus,Neir,wiki_link
Horus,Ducato di Öuin,wiki_link
Horus,Distese Nuvolose di Aej'Nagrizzt,wiki_link
Horus,urakian,wiki_link
Horus,karevi,wiki_link
Horus,urakian,wiki_link
Horus,urakian,wiki_link
Horus,Distese Nuvolose di Aej'Nagrizzt,wiki_link
Hulbert,Tenebris,wiki_link
Korath,Verde Foresta,wiki_link
Korath,karevi,wiki_link
M'oraoork,Pasted image 20260713162553.png,wiki_link
M'oraoork,Garod,wiki_link
M'oraoork,Gloriosa Ezakran,wiki_link
M'oraoork,Garod,wiki_link
M'oraoork,An'Rao IV,wiki_link
M'oraoork,Gloriosa Ezakran,wiki_link
M'oraoork,Neir,wiki_link
M'oraoork,Impero delle Terre Nascoste,wiki_link
Najestarr,Pasted image 20260711022753.png,wiki_link
Najestarr,wiloi,wiki_link
Najestarr,Nelen Deseziath,wiki_link
Namass'rya,namass'rya_pic.png,wiki_link
Namass'rya,Gundazar,wiki_link
Namass'rya,klorss,wiki_link
Nelen Deseziath,nelen_pic.png,wiki_link
Nelen Deseziath,Azkabel,wiki_link
Nelen Deseziath,Neir,wiki_link
Nelen Deseziath,Lanie,wiki_link
Nelen Deseziath,Neir,wiki_link
Nelen Deseziath,wiloi,wiki_link
Nelen Deseziath,Neir,wiki_link
Orgnornor,Forte Arundex,wiki_link
Orgnornor,Forte Arundex,wiki_link
Rakilia,Oasi di Zey,wiki_link
Rakilia,Oasi di Zey,wiki_link
Rakilia,Cenere di Lanie,wiki_link
Rakilia,urakian,wiki_link
Rakilia,karevi,wiki_link
Rakilia,karevi,wiki_link
Rakilia,Manor,wiki_link
Rakilia,urakian,wiki_link
Rakilia,Città delle Trame,wiki_link
Rakilia,urakian,wiki_link
Renetzia,Karevi,wiki_link
Renetzia,karevi,wiki_link
Renetzia,Petralta,wiki_link
Renetzia,karevi,wiki_link
Renetzia,Kkyrlamny,wiki_link
Rihko,Verde Foresta,wiki_link
Sagister,Oasi di Zey,wiki_link
Ziria,An'Rao IV,wiki_link
Ziria,Garod,wiki_link
Ziria,Garod,wiki_link
Ziria,Ziria,wiki_link
Ziria,karevi,wiki_link
Ziria,Garod,wiki_link
Ziria,M'oraoork,wiki_link
Ziria,An'Rao IV,wiki_link
Ziria,Neir,wiki_link
Ziria,An'Rao IV,wiki_link
